user_id,session_id,timestamp,event_name,screen,category,device_tier,os,cold_start,latency_ms,payment_provider,outcome
user_0001,session_0001,2026-01-15T09:00:46.455000+00:00,shippingScreen,shipping,screen,new,Android_14,false,0,PayFast,ok
user_0001,session_0001,2026-01-15T09:00:46.848000+00:00,shipping_submit,shipping,commerce,new,Android_14,false,0,PayFast,ok
user_0001,session_0001,2026-01-15T09:00:48.407000+00:00,pay_view,payment,screen,new,Android_14,false,0,PayFast,ok
user_0001,session_0001,2026-01-15T09:00:48.673000+00:00,pay_submit,payment,commerce,new,Android_14,false,0,PayFast,ok
user_0001,session_0001,2026-01-15T09:00:49.387000+00:00,purchase,confirmation,commerce,new,Android_14,false,0,PayFast,ok
user_0001,session_0001,2026-01-15T09:00:49.767000+00:00,confirmation_view,confirmation,screen,new,Android_14,false,0,PayFast,ok
user_0001,session_0001,2026-01-15T09:00:50.386000+00:00,recommendations_view,recommendations,screen,new,Android_14,false,0,PayFast,ok
user_0001,session_0001,2026-01-15T09:00:51.613000+00:00,loyalty_view,loyalty,screen,new,Android_14,false,0,PayFast,ok
user_0001,session_0001,2026-01-15T09:00:52.063000+00:00,session_end,session_end,lifecycle,new,Android_14,false,0,PayFast,ok
user_0002,session_0002,2026-01-15T09:01:14+00:00,appOpen,app_open,lifecycle,new,Android_10,false,0,WalletCo,ok
user_0002,session_0002,2026-01-15T09:01:14.429000+00:00,splash_view,splash,screen,new,Android_10,false,0,WalletCo,ok
user_0002,session_0002,2026-01-15T09:01:16.204000+00:00,hm_rndr,home,screen,new,Android_10,false,0,WalletCo,ok
user_0002,session_0002,2026-01-15T09:01:17.018000+00:00,searchScreen,search,screen,new,Android_10,false,0,WalletCo,ok
user_0002,session_0002,2026-01-15T09:01:17.767000+00:00,search_submit,search,interaction,new,Android_10,false,0,WalletCo,ok
user_0002,session_0002,2026-01-15T09:01:19.520000+00:00,product_view,product_detail,screen,new,Android_10,false,0,WalletCo,ok
user_0002,session_0002,2026-01-15T09:01:20.722000+00:00,addToCart,product_detail,commerce,new,Android_10,false,0,WalletCo,ok
user_0002,session_0002,2026-01-15T09:01:21.122000+00:00,promo_skip,promo_interstitial,interaction,new,Android_10,false,0,WalletCo,intentional_skip
user_0002,session_0002,2026-01-15T09:01:21.721000+00:00,cart_view,cart,screen,new,Android_10,false,0,WalletCo,ok
user_0002,session_0002,2026-01-15T09:01:22.588000+00:00,begin_checkout,checkout,commerce,new,Android_10,false,0,WalletCo,ok
user_0002,session_0002,2026-01-15T09:01:23.648000+00:00,shippingScreen,shipping,screen,new,Android_10,false,0,WalletCo,ok
user_0002,session_0002,2026-01-15T09:01:24.867000+00:00,shipping_submit,shipping,commerce,new,Android_10,false,0,WalletCo,ok
user_0002,session_0002,2026-01-15T09:01:25.134000+00:00,pay_view,payment,screen,new,Android_10,false,0,WalletCo,ok
user_0002,session_0002,2026-01-15T09:01:26.085000+00:00,pay_submit,payment,commerce,new,Android_10,false,0,WalletCo,ok
user_0002,session_0002,2026-01-15T09:01:27.020000+00:00,purchase,confirmation,commerce,new,Android_10,false,0,WalletCo,ok
user_0002,session_0002,2026-01-15T09:01:27.818000+00:00,confirmation_view,confirmation,screen,new,Android_10,false,0,WalletCo,ok
user_0002,session_0002,2026-01-15T09:01:28.286000+00:00,recommendations_view,recommendations,screen,new,Android_10,false,0,WalletCo,ok
user_0002,session_0002,2026-01-15T09:01:29.006000+00:00,loyalty_view,loyalty,screen,new,Android_10,false,0,WalletCo,ok
user_0002,session_0002,2026-01-15T09:01:29.975000+00:00,session_end,session_end,lifecycle,new,Android_10,false,0,WalletCo,ok
user_0003,session_0003,2026-01-15T09:01:51+00:00,app_open,app_open,lifecycle,old,iOS_17,false,0,WalletCo,ok
user_0003,session_0003,2026-01-15T09:01:51.343000+00:00,splash_view,splash,screen,old,iOS_17,false,0,WalletCo,ok
user_0003,session_0003,2026-01-15T09:01:52.815000+00:00,hm_rndr,home,screen,old,iOS_17,false,0,WalletCo,ok
user_0003,session_0003,2026-01-15T09:01:53.560000+00:00,searchScreen,search,screen,old,iOS_17,false,0,WalletCo,ok
user_0003,session_0003,2026-01-15T09:01:54.331000+00:00,search_submit,search,interaction,old,iOS_17,false,0,WalletCo,ok
user_0003,session_0003,2026-01-15T09:01:55.522000+00:00,productViewed,product_detail,screen,old,iOS_17,false,0,WalletCo,ok
user_0003,session_0003,2026-01-15T09:01:56.642000+00:00,atc,product_detail,commerce,old,iOS_17,false,0,WalletCo,ok
user_0003,session_0003,2026-01-15T09:01:57.111000+00:00,viewCart,cart,screen,old,iOS_17,false,0,WalletCo,ok
user_0003,session_0003,2026-01-15T09:01:58.087000+00:00,chkout_init,checkout,commerce,old,iOS_17,false,4530,WalletCo,slow
user_0003,session_0003,2026-01-15T09:02:03.009000+00:00,checkout_slow,checkout,performance,old,iOS_17,false,4530,WalletCo,threshold_exceeded
user_0003,session_0003,2026-01-15T09:02:09.290000+00:00,ship_pg,shipping,screen,old,iOS_17,false,0,WalletCo,ok
user_0003,session_0003,2026-01-15T09:02:10.867000+00:00,shipping_submit,shipping,commerce,old,iOS_17,false,0,WalletCo,ok
user_0003,session_0003,2026-01-15T09:02:11.255000+00:00,paymentScreen,payment,screen,old,iOS_17,false,0,WalletCo,ok
user_0003,session_0003,2026-01-15T09:02:12.110000+00:00,pay_submit,payment,commerce,old,iOS_17,false,0,WalletCo,ok
user_0003,session_0003,2026-01-15T09:02:13.665000+00:00,purchase,confirmation,commerce,old,iOS_17,false,0,WalletCo,ok
user_0003,session_0003,2026-01-15T09:02:14.722000+00:00,confirmation_view,confirmation,screen,old,iOS_17,false,0,WalletCo,ok
user_0003,session_0003,2026-01-15T09:02:16.016000+00:00,recommendations_view,recommendations,screen,old,iOS_17,false,0,WalletCo,ok
user_0003,session_0003,2026-01-15T09:02:16.619000+00:00,loyalty_view,loyalty,screen,old,iOS_17,false,0,WalletCo,ok
user_0003,session_0003,2026-01-15T09:02:18.352000+00:00,sessionEnd,session_end,lifecycle,old,iOS_17,false,0,WalletCo,ok
user_0004,session_0004,2026-01-15T09:02:28+00:00,appOpen,app_open,lifecycle,old,Android_10,false,0,WalletCo,ok
user_0004,session_0004,2026-01-15T09:02:29.646000+00:00,splash_view,splash,screen,old,Android_10,false,0,WalletCo,ok
user_0004,session_0004,2026-01-15T09:02:31.195000+00:00,homeRendered,home,screen,old,Android_10,false,0,WalletCo,ok
user_0004,session_0004,2026-01-15T09:02:31.760000+00:00,search_view,search,screen,old,Android_10,false,0,WalletCo,ok
user_0004,session_0004,2026-01-15T09:02:32.380000+00:00,search_submit,search,interaction,old,Android_10,false,0,WalletCo,ok
user_0004,session_0004,2026-01-15T09:02:33.351000+00:00,pdp_view,product_detail,screen,old,Android_10,false,0,WalletCo,ok
user_0004,session_0004,2026-01-15T09:02:34.831000+00:00,atc,product_detail,commerce,old,Android_10,false,0,WalletCo,ok
user_0004,session_0004,2026-01-15T09:02:35.261000+00:00,cart_view,cart,screen,old,Android_10,false,0,WalletCo,ok
user_0004,session_0004,2026-01-15T09:02:35.531000+00:00,chkout_init,checkout,commerce,old,Android_10,false,0,WalletCo,ok
user_0004,session_0004,2026-01-15T09:02:35.792000+00:00,shipping_view,shipping,screen,old,Android_10,false,0,WalletCo,ok
user_0004,session_0004,2026-01-15T09:02:37.278000+00:00,shipping_submit,shipping,commerce,old,Android_10,false,0,WalletCo,ok
user_0004,session_0004,2026-01-15T09:02:39.037000+00:00,paymentScreen,payment,screen,old,Android_10,false,0,WalletCo,ok
user_0004,session_0004,2026-01-15T09:02:39.292000+00:00,pay_submit,payment,commerce,old,Android_10,false,0,WalletCo,ok
user_0004,session_0004,2026-01-15T09:02:39.694000+00:00,order_complete,confirmation,commerce,old,Android_10,false,0,WalletCo,ok
user_0004,session_0004,2026-01-15T09:02:40.060000+00:00,confirmation_view,confirmation,screen,old,Android_10,false,0,WalletCo,ok
user_0004,session_0004,2026-01-15T09:02:40.644000+00:00,recommendations_view,recommendations,screen,old,Android_10,false,0,WalletCo,ok
user_0004,session_0004,2026-01-15T09:02:40.988000+00:00,loyalty_view,loyalty,screen,old,Android_10,false,0,WalletCo,ok
user_0004,session_0004,2026-01-15T09:02:41.626000+00:00,sessionEnd,session_end,lifecycle,old,Android_10,false,0,WalletCo,ok
user_0005,session_0005,2026-01-15T09:03:05+00:00,launch_app,app_open,lifecycle,new,iOS_17,false,0,PayFast,ok
user_0005,session_0005,2026-01-15T09:03:05.972000+00:00,splash_view,splash,screen,new,iOS_17,false,0,PayFast,ok
user_0005,session_0005,2026-01-15T09:03:06.514000+00:00,homeRendered,home,screen,new,iOS_17,false,0,PayFast,ok
user_0005,session_0005,2026-01-15T09:03:08.144000+00:00,search_view,search,screen,new,iOS_17,false,0,PayFast,ok
user_0005,session_0005,2026-01-15T09:03:09.691000+00:00,search_submit,search,interaction,new,iOS_17,false,0,PayFast,ok
user_0005,session_0005,2026-01-15T09:03:10.094000+00:00,productViewed,product_detail,screen,new,iOS_17,false,0,PayFast,ok
user_0005,session_0005,2026-01-15T09:03:11.628000+00:00,atc,product_detail,commerce,new,iOS_17,false,0,PayFast,ok
user_0005,session_0005,2026-01-15T09:03:12.579000+00:00,viewCart,cart,screen,new,iOS_17,false,0,PayFast,ok
user_0005,session_0005,2026-01-15T09:03:13.278000+00:00,chkout_init,checkout,commerce,new,iOS_17,false,0,PayFast,ok
user_0005,session_0005,2026-01-15T09:03:14.905000+00:00,api_error,shipping,error,new,iOS_17,false,0,PayFast,screen_not_rendered
user_0005,session_0005,2026-01-15T09:03:16.650000+00:00,sessionEnd,session_end,lifecycle,new,iOS_17,false,0,PayFast,ok
user_0006,session_0006,2026-01-15T09:03:42+00:00,launch_app,app_open,lifecycle,mid,Android_10,false,0,CardWorks,ok
user_0006,session_0006,2026-01-15T09:03:43.275000+00:00,splash_view,splash,screen,mid,Android_10,false,0,CardWorks,ok
user_0006,session_0006,2026-01-15T09:03:44.068000+00:00,hm_rndr,home,screen,mid,Android_10,false,0,CardWorks,ok
user_0006,session_0006,2026-01-15T09:03:45.557000+00:00,searchScreen,search,screen,mid,Android_10,false,0,CardWorks,ok
user_0006,session_0006,2026-01-15T09:03:47.005000+00:00,search_submit,search,interaction,mid,Android_10,false,0,CardWorks,ok
user_0006,session_0006,2026-01-15T09:03:47.524000+00:00,product_view,product_detail,screen,mid,Android_10,false,0,CardWorks,ok
user_0006,session_0006,2026-01-15T09:03:48.579000+00:00,atc,product_detail,commerce,mid,Android_10,false,0,CardWorks,ok
user_0006,session_0006,2026-01-15T09:03:49.373000+00:00,viewCart,cart,screen,mid,Android_10,false,0,CardWorks,ok
user_0006,session_0006,2026-01-15T09:03:49.664000+00:00,begin_checkout,checkout,commerce,mid,Android_10,false,0,CardWorks,ok
user_0006,session_0006,2026-01-15T09:03:50.923000+00:00,ship_pg,shipping,screen,mid,Android_10,false,0,CardWorks,ok
user_0006,session_0006,2026-01-15T09:03:52.268000+00:00,shipping_submit,shipping,commerce,mid,Android_10,false,0,CardWorks,ok
user_0006,session_0006,2026-01-15T09:03:53.423000+00:00,paymentScreen,payment,screen,mid,Android_10,false,0,CardWorks,ok
user_0006,session_0006,2026-01-15T09:03:54.048000+00:00,submitPayment,payment,commerce,mid,Android_10,false,0,CardWorks,ok
user_0006,session_0006,2026-01-15T09:03:54.581000+00:00,orderCompleted,confirmation,commerce,mid,Android_10,false,0,CardWorks,ok
user_0006,session_0006,2026-01-15T09:03:55.307000+00:00,confirmation_view,confirmation,screen,mid,Android_10,false,0,CardWorks,ok
user_0006,session_0006,2026-01-15T09:03:55.732000+00:00,recommendations_view,recommendations,screen,mid,Android_10,false,0,CardWorks,ok
user_0006,session_0006,2026-01-15T09:03:56.695000+00:00,loyalty_view,loyalty,screen,mid,Android_10,false,0,CardWorks,ok
user_0006,session_0006,2026-01-15T09:03:57.684000+00:00,session_end,session_end,lifecycle,mid,Android_10,false,0,CardWorks,ok
user_0007,session_0007,2026-01-15T09:04:19+00:00,launch_app,app_open,lifecycle,old,Android_10,false,0,PayFast,ok
user_0007,session_0007,2026-01-15T09:04:20.460000+00:00,splash_view,splash,screen,old,Android_10,false,0,PayFast,ok
user_0007,session_0007,2026-01-15T09:04:21.419000+00:00,homeRendered,home,screen,old,Android_10,false,0,PayFast,ok
user_0007,session_0007,2026-01-15T09:04:21.980000+00:00,search_view,search,screen,old,Android_10,false,0,PayFast,ok
user_0007,session_0007,2026-01-15T09:04:23.407000+00:00,search_submit,search,interaction,old,Android_10,false,0,PayFast,ok
user_0007,session_0007,2026-01-15T09:04:24.973000+00:00,appCrash,product_detail,error,old,Android_10,false,0,PayFast,crash
user_0007,session_0007,2026-01-15T09:04:26.030000+00:00,sessionEnd,session_end,lifecycle,old,Android_10,false,0,PayFast,ok
user_0008,session_0008,2026-01-15T09:04:56+00:00,app_open,app_open,lifecycle,new,Android_10,false,0,WalletCo,ok
user_0008,session_0008,2026-01-15T09:04:56.258000+00:00,splash_view,splash,screen,new,Android_10,false,0,WalletCo,ok
user_0008,session_0008,2026-01-15T09:04:57.056000+00:00,hm_rndr,home,screen,new,Android_10,false,0,WalletCo,ok
user_0008,session_0008,2026-01-15T09:04:58.184000+00:00,searchScreen,search,screen,new,Android_10,false,0,WalletCo,ok
user_0008,session_0008,2026-01-15T09:04:59.617000+00:00,search_submit,search,interaction,new,Android_10,false,0,WalletCo,ok
user_0008,session_0008,2026-01-15T09:04:59.960000+00:00,productViewed,product_detail,screen,new,Android_10,false,0,WalletCo,ok
user_0008,session_0008,2026-01-15T09:05:01+00:00,add_to_cart,product_detail,commerce,new,Android_10,false,0,WalletCo,ok
user_0008,session_0008,2026-01-15T09:05:01.421000+00:00,viewCart,cart,screen,new,Android_10,false,0,WalletCo,ok
user_0008,session_0008,2026-01-15T09:05:02.330000+00:00,chkout_init,checkout,commerce,new,Android_10,false,0,WalletCo,ok
user_0008,session_0008,2026-01-15T09:05:02.580000+00:00,api_error,shipping,error,new,Android_10,false,0,WalletCo,screen_not_rendered
user_0008,session_0008,2026-01-15T09:05:04.081000+00:00,session_end,session_end,lifecycle,new,Android_10,false,0,WalletCo,ok
user_0009,session_0009,2026-01-15T09:05:33+00:00,app_open,app_open,lifecycle,new,Android_14,true,0,CardWorks,ok
user_0009,session_0009,2026-01-15T09:05:33.695000+00:00,splash_view,splash,screen,new,Android_14,true,0,CardWorks,ok
user_0009,session_0009,2026-01-15T09:05:34.008000+00:00,cold_start,home,performance,new,Android_14,true,0,CardWorks,home_suppressed
user_0009,session_0009,2026-01-15T09:05:35.766000+00:00,srch_view,search,screen,new,Android_14,true,0,CardWorks,ok
user_0009,session_0009,2026-01-15T09:05:36.548000+00:00,search_submit,search,interaction,new,Android_14,true,0,CardWorks,ok
user_0009,session_0009,2026-01-15T09:05:37.397000+00:00,productViewed,product_detail,screen,new,Android_14,true,0,CardWorks,ok
user_0009,session_0009,2026-01-15T09:05:38.011000+00:00,atc,product_detail,commerce,new,Android_14,true,0,CardWorks,ok
user_0009,session_0009,2026-01-15T09:05:38.603000+00:00,promo_skip,promo_interstitial,interaction,new,Android_14,true,0,CardWorks,intentional_skip
user_0009,session_0009,2026-01-15T09:05:39.352000+00:00,viewCart,cart,screen,new,Android_14,true,0,CardWorks,ok
user_0009,session_0009,2026-01-15T09:05:40.251000+00:00,chkout_init,checkout,commerce,new,Android_14,true,0,CardWorks,ok
user_0009,session_0009,2026-01-15T09:05:41.896000+00:00,ship_pg,shipping,screen,new,Android_14,true,0,CardWorks,ok
user_0009,session_0009,2026-01-15T09:05:43.239000+00:00,shipping_submit,shipping,commerce,new,Android_14,true,0,CardWorks,ok
user_0009,session_0009,2026-01-15T09:05:44.015000+00:00,payment_view,payment,screen,new,Android_14,true,0,CardWorks,ok
user_0009,session_0009,2026-01-15T09:05:45.565000+00:00,submitPayment,payment,commerce,new,Android_14,true,0,CardWorks,ok
user_0009,session_0009,2026-01-15T09:05:46.026000+00:00,orderCompleted,confirmation,commerce,new,Android_14,true,0,CardWorks,ok
user_0009,session_0009,2026-01-15T09:05:46.883000+00:00,confirmation_view,confirmation,screen,new,Android_14,true,0,CardWorks,ok
user_0009,session_0009,2026-01-15T09:05:48.657000+00:00,recommendations_view,recommendations,screen,new,Android_14,true,0,CardWorks,ok
user_0009,session_0009,2026-01-15T09:05:49.821000+00:00,loyalty_view,loyalty,screen,new,Android_14,true,0,CardWorks,ok
user_0009,session_0009,2026-01-15T09:05:50.950000+00:00,session_end,session_end,lifecycle,new,Android_14,true,0,CardWorks,ok
user_0010,session_0010,2026-01-15T09:06:10+00:00,launch_app,app_open,lifecycle,mid,iOS_17,true,0,PayFast,ok
user_0010,session_0010,2026-01-15T09:06:10.753000+00:00,splash_view,splash,screen,mid,iOS_17,true,0,PayFast,ok
user_0010,session_0010,2026-01-15T09:06:11.013000+00:00,homeRendered,home,screen,mid,iOS_17,true,0,PayFast,ok
user_0010,session_0010,2026-01-15T09:06:11.572000+00:00,searchScreen,search,screen,mid,iOS_17,true,0,PayFast,ok
user_0010,session_0010,2026-01-15T09:06:12.554000+00:00,search_submit,search,interaction,mid,iOS_17,true,0,PayFast,ok
user_0010,session_0010,2026-01-15T09:06:14.293000+00:00,pdp_view,product_detail,screen,mid,iOS_17,true,0,PayFast,ok
user_0010,session_0010,2026-01-15T09:06:15.117000+00:00,atc,product_detail,commerce,mid,iOS_17,true,0,PayFast,ok
user_0010,session_0010,2026-01-15T09:06:15.474000+00:00,crt_view,cart,screen,mid,iOS_17,true,0,PayFast,ok
user_0010,session_0010,2026-01-15T09:06:15.782000+00:00,chkout_init,checkout,commerce,mid,iOS_17,true,0,PayFast,ok
user_0010,session_0010,2026-01-15T09:06:16.463000+00:00,shipping_view,shipping,screen,mid,iOS_17,true,0,PayFast,ok
user_0010,session_0010,2026-01-15T09:06:17.715000+00:00,shipping_submit,shipping,commerce,mid,iOS_17,true,0,PayFast,ok
user_0010,session_0010,2026-01-15T09:06:18.254000+00:00,payment_view,payment,screen,mid,iOS_17,true,0,PayFast,ok
user_0010,session_0010,2026-01-15T09:06:19.690000+00:00,payment_submit,payment,commerce,mid,iOS_17,true,0,PayFast,ok
user_0010,session_0010,2026-01-15T09:06:20.015000+00:00,orderCompleted,confirmation,commerce,mid,iOS_17,true,0,PayFast,ok
user_0010,session_0010,2026-01-15T09:06:20.686000+00:00,confirmation_view,confirmation,screen,mid,iOS_17,true,0,PayFast,ok
user_0010,session_0010,2026-01-15T09:06:21.753000+00:00,recommendations_view,recommendations,screen,mid,iOS_17,true,0,PayFast,ok
user_0010,session_0010,2026-01-15T09:06:22.907000+00:00,loyalty_view,loyalty,screen,mid,iOS_17,true,0,PayFast,ok
user_0010,session_0010,2026-01-15T09:06:24.207000+00:00,session_end,session_end,lifecycle,mid,iOS_17,true,0,PayFast,ok
user_0011,session_0011,2026-01-15T09:06:47+00:00,app_open,app_open,lifecycle,mid,iOS_17,false,0,WalletCo,ok
user_0011,session_0011,2026-01-15T09:06:48.248000+00:00,splash_view,splash,screen,mid,iOS_17,false,0,WalletCo,ok
user_0011,session_0011,2026-01-15T09:06:49.645000+00:00,hm_rndr,home,screen,mid,iOS_17,false,0,WalletCo,ok
user_0011,session_0011,2026-01-15T09:06:50.578000+00:00,search_view,search,screen,mid,iOS_17,false,0,WalletCo,ok
user_0011,session_0011,2026-01-15T09:06:52.096000+00:00,search_submit,search,interaction,mid,iOS_17,false,0,WalletCo,ok
user_0011,session_0011,2026-01-15T09:06:52.632000+00:00,productViewed,product_detail,screen,mid,iOS_17,false,0,WalletCo,ok
user_0011,session_0011,2026-01-15T09:06:54.178000+00:00,add_to_cart,product_detail,commerce,mid,iOS_17,false,0,WalletCo,ok
user_0011,session_0011,2026-01-15T09:06:55.588000+00:00,cart_view,cart,screen,mid,iOS_17,false,0,WalletCo,ok
user_0011,session_0011,2026-01-15T09:06:55.985000+00:00,checkout_start,checkout,commerce,mid,iOS_17,false,0,WalletCo,ok
user_0011,session_0011,2026-01-15T09:06:57.412000+00:00,shipping_view,shipping,screen,mid,iOS_17,false,0,WalletCo,ok
user_0011,session_0011,2026-01-15T09:06:58.360000+00:00,shipping_submit,shipping,commerce,mid,iOS_17,false,0,WalletCo,ok
user_0011,session_0011,2026-01-15T09:06:59.962000+00:00,payment_view,payment,screen,mid,iOS_17,false,0,WalletCo,ok
user_0011,session_0011,2026-01-15T09:07:01.641000+00:00,payment_submit,payment,commerce,mid,iOS_17,false,0,WalletCo,ok
user_0011,session_0011,2026-01-15T09:07:02.745000+00:00,purchase,confirmation,commerce,mid,iOS_17,false,0,WalletCo,ok
user_0011,session_0011,2026-01-15T09:07:04.174000+00:00,confirmation_view,confirmation,screen,mid,iOS_17,false,0,WalletCo,ok
user_0011,session_0011,2026-01-15T09:07:05.710000+00:00,recommendations_view,recommendations,screen,mid,iOS_17,false,0,WalletCo,ok
user_0011,session_0011,2026-01-15T09:07:06.345000+00:00,loyalty_view,loyalty,screen,mid,iOS_17,false,0,WalletCo,ok
user_0011,session_0011,2026-01-15T09:07:07.006000+00:00,sessionEnd,session_end,lifecycle,mid,iOS_17,false,0,WalletCo,ok
user_0012,session_0012,2026-01-15T09:07:24+00:00,launch_app,app_open,lifecycle,mid,Android_14,false,0,CardWorks,ok
user_0012,session_0012,2026-01-15T09:07:25.353000+00:00,splash_view,splash,screen,mid,Android_14,false,0,CardWorks,ok
user_0012,session_0012,2026-01-15T09:07:25.880000+00:00,home_render,home,screen,mid,Android_14,false,0,CardWorks,ok
user_0012,session_0012,2026-01-15T09:07:26.191000+00:00,searchScreen,search,screen,mid,Android_14,false,0,CardWorks,ok
user_0012,session_0012,2026-01-15T09:07:27.438000+00:00,search_submit,search,interaction,mid,Android_14,false,0,CardWorks,ok
user_0012,session_0012,2026-01-15T09:07:27.903000+00:00,pdp_view,product_detail,screen,mid,Android_14,false,0,CardWorks,ok
user_0012,session_0012,2026-01-15T09:07:28.876000+00:00,addToCart,product_detail,commerce,mid,Android_14,false,0,CardWorks,ok
user_0012,session_0012,2026-01-15T09:07:30.543000+00:00,viewCart,cart,screen,mid,Android_14,false,0,CardWorks,ok
user_0012,session_0012,2026-01-15T09:07:32.233000+00:00,begin_checkout,checkout,commerce,mid,Android_14,false,0,CardWorks,ok
user_0012,session_0012,2026-01-15T09:07:34.005000+00:00,shipping_view,shipping,screen,mid,Android_14,false,0,CardWorks,ok
user_0012,session_0012,2026-01-15T09:07:35.099000+00:00,shipping_submit,shipping,commerce,mid,Android_14,false,0,CardWorks,ok
user_0012,session_0012,2026-01-15T09:07:35.603000+00:00,payment_view,payment,screen,mid,Android_14,false,0,CardWorks,ok
user_0012,session_0012,2026-01-15T09:07:36.815000+00:00,payment_submit,payment,commerce,mid,Android_14,false,0,CardWorks,ok
user_0012,session_0012,2026-01-15T09:07:38.039000+00:00,orderCompleted,confirmation,commerce,mid,Android_14,false,0,CardWorks,ok
user_0012,session_0012,2026-01-15T09:07:39.780000+00:00,confirmation_view,confirmation,screen,mid,Android_14,false,0,CardWorks,ok
user_0012,session_0012,2026-01-15T09:07:40.162000+00:00,recommendations_view,recommendations,screen,mid,Android_14,false,0,CardWorks,ok
user_0012,session_0012,2026-01-15T09:07:40.442000+00:00,loyalty_view,loyalty,screen,mid,Android_14,false,0,CardWorks,ok
user_0012,session_0012,2026-01-15T09:07:41.708000+00:00,sessionEnd,session_end,lifecycle,mid,Android_14,false,0,CardWorks,ok
user_0013,session_0013,2026-01-15T09:08:01+00:00,appOpen,app_open,lifecycle,old,Android_14,true,0,WalletCo,ok
user_0013,session_0013,2026-01-15T09:08:02.076000+00:00,splash_view,splash,screen,old,Android_14,true,0,WalletCo,ok
user_0013,session_0013,2026-01-15T09:08:02.775000+00:00,hm_rndr,home,screen,old,Android_14,true,0,WalletCo,ok
user_0013,session_0013,2026-01-15T09:08:04.084000+00:00,searchScreen,search,screen,old,Android_14,true,0,WalletCo,ok
user_0013,session_0013,2026-01-15T09:08:04.790000+00:00,search_submit,search,interaction,old,Android_14,true,0,WalletCo,ok
user_0013,session_0013,2026-01-15T09:08:05.229000+00:00,product_view,product_detail,screen,old,Android_14,true,0,WalletCo,ok
